num_of_edges,num_of_equations,delta_param,number_of_events,execution_time_discrete,memory_usage_discrete,execution_time_solver,memory_usage_solver
4,1,0.25,64,0.25946839389701687,0.013463846842447917,0.12487027261716624,0.002291075388590495
5,1,0.25,64,0.006455459554369251,0.012221272786458333,0.07036110704454283,0.0005753835042317709
6,1,0.25,64,0.003495189066355427,0.012203216552734375,0.06776848769125839,0.0005596160888671875
7,1,0.125,256,0.023149912292137743,0.09163055419921876,0.07063730152634283,0.006634839375813802
8,1,0.125,256,0.006843554352720578,0.0916595458984375,0.05666696295763055,0.006633567810058594
9,1,0.125,256,0.004921675271665056,0.09170176188151041,0.059781602056076126,0.006643231709798177
10,1,0.0625,1024,0.029062684702997405,0.41133956909179686,0.06993350012538334,0.006640338897705078
11,1,0.0625,1024,0.010292767407372594,0.4110773722330729,0.07278346220652263,0.006633567810058594
12,1,0.0625,1024,0.009127065337573488,0.4111213684082031,0.05596164027228952,0.006639226277669271
13,1,0.0625,1024,0.00999343660660088,0.4111671447753906,0.055654531174028916,0.006633567810058594
14,1,0.0625,1024,0.007958247900630037,0.4112142562866211,0.05410620835609734,0.006653213500976562
15,1,0.0625,1024,0.009452237483734886,0.4113085428873698,0.054613319442917904,0.00663611094156901
16,1,0.03125,4096,0.1540782227491339,1.630206044514974,0.09716709926724434,0.006633567810058594
17,1,0.03125,4096,0.027934236032888294,1.6302518208821615,0.0740545426029712,0.006633567810058594
18,1,0.03125,4096,0.027286706243952116,1.6303354263305665,0.05448353226917486,0.00663611094156901
19,1,0.03125,4096,0.028491091293593247,1.6303486824035645,0.06277364399284124,0.00711361567179362
20,1,0.03125,4096,0.02655904870480299,1.630431874593099,0.05177014763467014,0.006799062093098958
21,1,0.03125,4096,0.0253969078262647,1.6304776509602865,0.053845069666082664,0.007120323181152344
22,1,0.03125,4096,0.02647793865762651,1.6305346806844077,0.05775788847046594,0.006633567810058594
23,1,0.015625,16384,0.45116797331720593,6.510926500956217,0.10918998753962418,0.00680090586344401
24,1,0.015625,16384,0.11772008372160296,6.510868326822917,0.07547667316781978,0.007488059997558594
25,1,0.015625,16384,0.09970451039262115,6.51091988881429,0.06239621515075366,0.007333946228027344
26,1,0.015625,16384,0.09602220603264869,6.510953934987386,0.05650275529672702,0.006997235616048177
27,1,0.015625,16384,0.0956737565031896,6.5110633850097654,0.05231636504953106,0.007547346750895182
28,1,0.015625,16384,0.09300130566892524,6.511091613769532,0.056028877027953665,0.00701147715250651
29,1,0.015625,16384,0.09245457298432787,6.511258188883463,0.048211945500224826,0.007582600911458333
30,1,0.015625,16384,0.09064033864997327,6.511365000406901,0.05004065550553302,0.006834761301676432
31,1,0.015625,16384,0.09065981578702728,6.511493174235026,0.05141529962420464,0.00761267344156901
32,1,0.015625,16384,0.1353991598356515,6.511646684010824,0.051938788732513785,0.007638104756673177
33,1,0.015625,16384,0.09003189140930772,6.511781565348307,0.06415498581094047,0.007655906677246094
34,1,0.015625,16384,0.4557152739726007,6.512367248535156,0.06653508722471695,0.009951082865397136
35,1,0.0078125,65536,1.5650730372406543,26.043887329101562,0.11164011236590644,0.0066764513651529946
36,1,0.0078125,65536,0.3978397449478507,26.043994140625,0.0678813994086037,0.008996136983235677
37,1,0.0078125,65536,0.6639404357100527,26.044250996907554,0.08085394993734857,0.00820471445719401
38,1,0.0078125,65536,0.48197583652411896,26.044834645589194,0.06830050353892148,0.010853131612141928
39,1,0.0078125,65536,0.43876416799612344,26.044872538248697,0.05736215668730438,0.009370994567871094
40,1,0.0078125,65536,0.39220060585066674,26.04501241048177,0.05581639213487506,0.00963904062906901
41,1,0.0078125,65536,0.3896829550154507,26.04506120681763,0.05931877045271297,0.009227561950683593
42,1,0.0078125,65536,0.38652934608981016,26.045164998372396,0.053937990016614396,0.009964052836100261
43,1,0.0078125,65536,0.38853713443192345,26.045259602864583,0.04906803864675264,0.009072335561116536
44,1,0.0078125,65536,0.3822473528018842,26.04536641438802,0.051678460013742246,0.011021995544433593
45,1,0.0078125,65536,0.382541611045599,26.045415496826173,0.053533224513133366,0.009141095479329427
46,1,0.0078125,65536,0.37851509237661957,26.045551808675132,0.053406993532553314,0.010662555694580078
47,1,0.0078125,65536,0.3815272349398583,26.04567108154297,0.04855458953728278,0.008962059020996093
48,1,0.00390625,262144,4.470248770263667,104.21517562866211,0.10837777364067733,0.009999402364095052
49,1,0.00390625,262144,1.6442890441510827,104.21522903442383,0.11609976092974345,0.008003552754720053
50,1,0.00390625,262144,1.6450165555191536,104.21529006958008,0.10058711503321925,0.01060336430867513
51,1,0.00390625,262144,1.6367285243080307,104.2153434753418,0.09089066719946762,0.00808874766031901
52,1,0.00390625,262144,1.6389127214439214,104.21540451049805,0.09864511648193001,0.009170341491699218
53,1,0.00390625,262144,1.64887284678407,104.2154655456543,0.1040667088702321,0.00801235834757487
54,1,0.00390625,262144,1.627808974745373,104.21553347905477,0.10095278243534267,0.010278860727945963
55,1,0.00390625,262144,1.6189555921591818,104.21557998657227,0.09690833675364653,0.008495457967122396
56,1,0.00390625,262144,1.629629254511868,104.21564102172852,0.10176175149778525,0.009581057230631511
57,1,0.00390625,262144,1.63046954216746,104.21569573084513,0.09027777135682603,0.00840600331624349
58,1,0.00390625,262144,1.6292363053187728,104.21575546264648,0.09776827961516878,0.010517183939615886
59,1,0.00390625,262144,1.6138898043738057,104.21581649780273,0.09316138738455872,0.008736991882324218
60,1,0.00390625,262144,1.6250550971211244,104.21586990356445,0.07491986509412527,0.009842904408772786
61,1,0.00390625,262144,1.6102409563182543,104.2159309387207,0.09135387057128051,0.008572705586751302
62,1,0.00390625,262144,1.6129579030908645,104.21599197387695,0.1050340343111505,0.010726737976074218
63,1,0.00390625,262144,1.598109051709374,104.21599197387695,0.0963648037519306,0.00893230438232422
64,1,0.00390625,262144,1.6118758769550672,104.2160530090332,0.11169961122795939,0.010038820902506511
65,1,0.00390625,262144,1.6007966365509978,104.21611404418945,0.09085570160920421,0.00879971186319987
66,1,0.00390625,262144,1.6020136572886259,104.21617628733317,0.07665047932726642,0.011202430725097657
67,1,0.00390625,262144,1.588241428307568,104.21623611450195,0.10393546614795923,0.009138266245524088
68,1,0.00390625,262144,1.6008619477817168,104.2162971496582,0.11500429344984392,0.009976895650227864
69,1,0.00390625,262144,1.5881465424162646,104.21635818481445,0.07785020936280489,0.00922692616780599
70,1,0.001953125,1048576,12.051976730922858,416.0685234069824,0.5856793666413674,0.008473904927571614
71,1,0.001953125,1048576,6.629974388641616,416.06857681274414,0.09303566981106996,0.00825341542561849
72,1,0.001953125,1048576,6.612635518036162,416.0686378479004,0.10605974770151079,0.008031908671061199
73,1,0.001953125,1048576,6.608773449994624,416.0687053044637,0.09782919366843998,0.00969104766845703
74,1,0.001953125,1048576,6.5604610828838,416.06875228881836,0.08155074161477387,0.00893243153889974
75,1,0.001953125,1048576,6.596803042727212,416.0688133239746,0.0885152370048066,0.008440589904785157
76,1,0.001953125,1048576,6.576972219720483,416.0688667297363,0.09147029660331706,0.008217048645019532
77,1,0.001953125,1048576,6.545052537880838,416.0689277648926,0.09014667028871676,0.009910837809244791
78,1,0.001953125,1048576,6.577433993093049,416.0689888000488,0.07792579511490962,0.009666379292805989
79,1,0.001953125,1048576,6.51192329817762,416.06904220581055,0.09157416879509886,0.00808404286702474
80,1,0.001953125,1048576,6.571027746237815,416.06904220581055,0.08849972068953017,0.00819085439046224
81,1,0.001953125,1048576,6.504869466212889,416.06904220581055,0.09305915888398886,0.009104092915852865
82,1,0.001953125,1048576,6.526236645256479,416.069034576416,0.08862144509330391,0.00832818349202474
83,1,0.001953125,1048576,6.566711336762334,416.069034576416,0.09951880942098797,0.00896752675374349
84,1,0.001953125,1048576,6.554640664424126,416.069034576416,0.08284560668592651,0.012512906392415365
85,1,0.001953125,1048576,6.4586250738396,416.0690269470215,0.08768902998417616,0.010793240865071614
86,1,0.001953125,1048576,6.546894828431929,416.0690269470215,0.0902827937155962,0.009852027893066407
87,1,0.001953125,1048576,6.501118908589706,416.0690269470215,0.07996833288731674,0.011201413472493489
88,1,0.001953125,1048576,6.492588488850743,416.0690269470215,0.08794391568129262,0.010285123189290365
89,1,0.001953125,1048576,6.482780920310566,416.06901931762695,0.08763086724405487,0.010887209574381511
90,1,0.001953125,1048576,6.475853175250814,416.06901931762695,0.08096318615910908,0.011667315165201824
91,1,0.001953125,1048576,6.502862187490488,416.06901931762695,0.08834380108552674,0.010314877827962239
92,1,0.001953125,1048576,6.517719028036421,416.0689582824707,0.08137131140877803,0.011576016743977865
93,1,0.001953125,1048576,6.449062778024624,416.0689582824707,0.07835907178620498,0.011419868469238282
94,1,0.001953125,1048576,6.483083765224243,416.0689582824707,0.08452512370422482,0.010365994771321614
95,1,0.001953125,1048576,6.487619779553885,416.0689582824707,0.10320777944289147,0.012914721171061199
96,1,0.001953125,1048576,6.4153430533284945,416.06896953582765,0.08147555423590044,0.011216672261555989
97,1,0.001953125,1048576,6.471815536621337,416.0689582824707,0.08620056679161886,0.011518033345540364
98,1,0.0009765625,4194304,210.16910255175705,1665.1273384094238,16.561353444385652,0.010112698872884114
99,1,0.0009765625,4194304,243.2844152919948,1665.1273307800293,16.417113370029256,0.010196622212727864
100,1,0.0009765625,4194304,257.67984174224546,1665.1273307800293,15.30637153511246,0.01027978261311849
