num_of_edges,num_of_equations,delta_param,number_of_events,execution_time_discrete,memory_usage_discrete,execution_time_solver,memory_usage_solver
39,39,0.03125,4096,0.3890597830992192,1.6553199768066407,2.2271273607271724,0.034585762023925784
40,40,0.03125,4096,0.4058924420038238,1.6598716735839845,2.438124974700622,0.04097404479980469
41,41,0.03125,4096,0.4106544265872799,1.6571952819824218,2.5063786932150833,0.01825885772705078
42,42,0.03125,4096,0.42387201187666507,1.6632667541503907,2.426159942895174,0.023990821838378907
43,43,0.03125,4096,0.435913440620061,1.665074920654297,2.6968519746209494,0.021629524230957032
44,44,0.03125,4096,0.44989083593245593,1.6682150840759278,2.926783815503586,0.02293262481689453
45,45,0.03125,4096,0.45449700058670717,1.6733512878417969,2.7387813806184567,0.023881912231445312
46,46,0.03125,4096,0.446678709005937,1.651251983642578,2.8366330650867893,0.03699989318847656
47,47,0.03125,4096,0.4591198257054202,1.660994815826416,3.0558466787217187,0.04379758834838867
48,48,0.03125,4096,0.4713307742960751,1.6610145568847656,3.191460602718871,0.03895511627197266
49,49,0.03125,4096,0.4777512240922078,1.655908966064453,3.3749363960931076,0.04867877960205078
50,50,0.03125,4096,0.4920070569845848,1.660710906982422,3.4720168874249793,0.01941394805908203
51,51,0.03125,4096,0.5092596075031907,1.668389129638672,3.6145489300135525,0.026626777648925782
52,52,0.015625,16384,2.0358636161778123,6.567888641357422,3.806877982092556,0.07263050079345704
53,53,0.03125,4096,0.5129487475845963,1.6721839904785156,3.880784743104596,0.019999885559082033
54,54,0.03125,4096,0.5315793363144621,1.674596405029297,3.9503099134075454,0.04826068878173828
55,55,0.03125,4096,0.5355544977239333,1.6648277282714843,4.1572424039943146,0.02037677764892578
56,56,0.015625,16384,2.176337186037563,6.5829925537109375,4.207851865177508,0.07621707916259765
57,57,0.03125,4096,0.5402306960197165,1.6736953735351563,4.246334382588975,0.02045307159423828
58,58,0.015625,16384,2.2019858641084284,6.584343719482422,4.247680153511465,0.07621707916259765
59,59,0.015625,16384,2.2469095439766535,6.585671997070312,4.654553168581333,0.07800235748291015
60,60,0.015625,16384,2.324523079406936,6.5875701904296875,4.623711712413933,0.03893909454345703
61,61,0.015625,16384,2.331797656987328,6.5861259460449215,4.782887284399476,0.0796274185180664
